date,brand,store,on_promotion,price,quantity
1991-10-02,tropicana,48,0.0,3.39,4608.0
1991-10-09,tropicana,48,0.0,2.99,4736.0
1991-10-16,tropicana,48,0.0,2.94,6016.0
1991-10-23,tropicana,48,0.0,2.94,5376.0
1991-10-30,tropicana,48,0.0,2.94,5504.0
1991-11-06,tropicana,48,0.0,2.94,4672.0
1991-11-13,tropicana,48,0.0,2.94,8128.0
1991-11-20,tropicana,48,0.0,2.99,4608.0
1991-11-27,tropicana,48,0.228682783,2.326737768,4736.0
1991-12-04,tropicana,48,0.228682783,2.326737768,4864.0
1991-12-11,tropicana,48,0.228682783,2.326737768,4992.0
1991-12-18,tropicana,48,0.0,2.99,5120.0
1991-12-25,tropicana,48,0.0,2.99,6528.0
1992-01-01,tropicana,48,0.0,2.39,9216.0
1992-01-08,tropicana,48,0.0,2.39,10752.0
1992-01-15,tropicana,48,0.0,2.29,8064.0
1992-01-22,tropicana,48,0.0,2.29,7104.0
1992-01-29,tropicana,48,0.0,2.99,5504.0
1992-02-05,tropicana,48,0.0,2.99,4672.0
1992-02-12,tropicana,48,0.0,2.99,5696.0
1992-02-19,tropicana,48,1.0,1.99,24064.0
1992-02-26,tropicana,48,0.0,2.99,4928.0
1992-03-04,tropicana,48,1.0,1.99,30144.0
1992-03-11,tropicana,48,0.0,1.79,6848.0
1992-03-18,tropicana,48,0.0,1.79,20608.0
1992-03-25,tropicana,48,0.0,1.79,7616.0
1992-04-01,tropicana,48,0.0,2.99,8832.0
1992-04-08,tropicana,48,1.0,2.5,14976.0
1992-04-15,tropicana,48,0.0,2.5,9408.0
1992-04-22,tropicana,48,0.0,2.99,5120.0
1992-04-29,tropicana,48,0.0,2.99,6784.0
1992-05-06,tropicana,48,1.0,2.24,15360.0
1992-05-13,tropicana,48,0.0,2.99,5568.0
1992-05-20,tropicana,48,0.0,2.99,6080.0
1992-05-27,tropicana,48,0.0,2.99,5120.0
1992-06-03,tropicana,48,0.0,2.99,6080.0
1992-06-10,tropicana,48,1.0,2.49,34944.0
1992-06-17,tropicana,48,0.0,2.49,15104.0
1992-06-24,tropicana,48,1.0,1.99,22912.0
1992-07-01,tropicana,48,1.0,2.99,5312.0
1992-07-08,tropicana,48,0.0,2.69,7424.0
1992-07-15,tropicana,48,0.0,2.99,7808.0
1992-07-22,tropicana,48,0.0,2.99,6720.0
1992-07-29,tropicana,48,0.0,2.99,4800.0
1992-08-05,tropicana,48,0.0,2.99,5568.0
1992-08-12,tropicana,48,1.0,2.89,5056.0
1992-08-19,tropicana,48,0.0,2.99,1792.0
1992-08-26,tropicana,48,1.0,2.79,7744.0
1992-09-02,tropicana,48,0.0,2.99,7360.0
1992-09-09,tropicana,48,1.0,2.49,13120.0
1992-09-16,tropicana,48,0.0,2.49,10816.0
1992-09-23,tropicana,48,0.0,2.99,6272.0
1992-09-30,tropicana,48,1.0,2.79,10304.0
1992-10-07,tropicana,48,0.0,3.2,5056.0
1990-06-20,tropicana,49,0.0,3.66,3712.0
1990-06-27,tropicana,49,0.228682783,2.326737768,3050.666667
1990-07-04,tropicana,49,0.228682783,2.326737768,2389.333333
1990-07-11,tropicana,49,0.0,3.66,1728.0
1990-07-18,tropicana,49,0.0,3.66,2624.0
1990-07-25,tropicana,49,0.0,3.66,3328.0
1990-08-01,tropicana,49,0.0,3.66,3968.0
1990-08-08,tropicana,49,0.0,3.66,2176.0
1990-08-15,tropicana,49,0.228682783,2.326737768,2176.0
1990-08-22,tropicana,49,0.0,3.66,2176.0
1990-08-29,tropicana,49,0.0,3.66,3840.0
1990-09-05,tropicana,49,0.0,3.66,3392.0
1990-09-12,tropicana,49,0.0,3.29,4096.0
1990-09-19,tropicana,49,0.0,3.29,4544.0
1990-09-26,tropicana,49,0.0,3.29,5504.0
1990-10-03,tropicana,49,0.0,3.66,3328.0
1990-10-10,tropicana,49,1.0,3.29,5824.0
1990-10-17,tropicana,49,0.0,3.29,2496.0
1990-10-24,tropicana,49,0.0,3.51,3520.0
1990-10-31,tropicana,49,0.0,3.51,3904.0
1990-11-07,tropicana,49,0.0,3.51,3776.0
1990-11-14,tropicana,49,0.0,3.51,3264.0
1990-11-21,tropicana,49,0.0,3.66,5056.0
1990-11-28,tropicana,49,0.0,2.99,5760.0
1990-12-05,tropicana,49,0.0,2.99,5696.0
1990-12-12,tropicana,49,0.0,3.39,3648.0
1990-12-19,tropicana,49,0.0,3.39,3200.0
1990-12-26,tropicana,49,0.0,2.39,8640.0
1991-01-02,tropicana,49,0.0,2.39,6528.0
1991-01-09,tropicana,49,0.0,3.39,5824.0
1991-01-16,tropicana,49,0.0,2.59,7872.0
1991-01-23,tropicana,49,0.0,2.59,5440.0
1991-01-30,tropicana,49,0.0,3.39,2816.0
1991-02-06,tropicana,49,0.0,3.39,3200.0
1991-02-13,tropicana,49,0.0,2.49,9280.0
1991-02-20,tropicana,49,0.0,3.39,4096.0
1991-02-27,tropicana,49,0.0,3.39,3648.0
1991-03-06,tropicana,49,0.0,3.39,2624.0
1991-03-13,tropicana,49,0.0,3.39,2944.0
1991-03-20,tropicana,49,0.0,3.39,2752.0
1991-03-27,tropicana,49,0.0,3.39,3008.0
1991-04-03,tropicana,49,1.0,1.69,30848.0
1991-04-10,tropicana,49,0.0,3.39,3456.0
1991-04-17,tropicana,49,1.0,1.99,20544.0
1991-04-24,tropicana,49,0.0,3.39,7424.0
1991-05-01,tropicana,49,1.0,1.99,22528.0
1991-05-08,tropicana,49,0.0,1.99,6144.0
1991-05-15,tropicana,49,0.228682783,2.326737768,7680.0
1991-05-22,tropicana,49,1.0,2.29,9216.0
1991-05-29,tropicana,49,0.228682783,2.326737768,6144.0
1991-06-05,tropicana,49,0.0,3.39,3072.0
1991-06-12,tropicana,49,0.0,1.99,28224.0
1991-06-19,tropicana,49,0.0,1.99,8192.0
1991-06-26,tropicana,49,0.0,3.39,2880.0
1991-07-03,tropicana,49,0.0,3.39,6912.0
1991-07-10,tropicana,49,0.0,1.99,15872.0
1991-07-17,tropicana,49,0.0,1.99,7680.0
1991-07-24,tropicana,49,0.0,1.99,7808.0
1991-07-31,tropicana,49,1.0,3.39,7424.0
1991-08-07,tropicana,49,0.0,2.19,8640.0
1991-08-14,tropicana,49,0.0,2.19,3776.0
1991-08-21,tropicana,49,0.0,3.39,3904.0
1991-08-28,tropicana,49,0.0,3.39,3200.0
1991-09-04,tropicana,49,0.0,3.39,2880.0
1991-09-11,tropicana,49,1.0,1.99,30784.0
1991-09-18,tropicana,49,0.0,3.39,3648.0
1991-09-25,tropicana,49,1.0,2.49,5824.0
1991-10-02,tropicana,49,0.0,3.39,3008.0
1991-10-09,tropicana,49,0.0,2.99,3328.0
1991-10-16,tropicana,49,0.0,2.94,3392.0
1991-10-23,tropicana,49,0.0,2.94,3904.0
1991-10-30,tropicana,49,0.0,2.94,4288.0
1991-11-06,tropicana,49,0.0,2.94,3136.0
1991-11-13,tropicana,49,0.0,2.94,5760.0
1991-11-20,tropicana,49,0.0,2.99,4864.0
1991-11-27,tropicana,49,1.0,1.99,18176.0
1991-12-04,tropicana,49,0.0,2.99,4224.0
1991-12-11,tropicana,49,0.0,2.99,3264.0
1991-12-18,tropicana,49,0.0,2.99,4352.0
1991-12-25,tropicana,49,0.0,2.99,5248.0
1992-01-01,tropicana,49,0.0,2.39,5888.0
1992-01-08,tropicana,49,0.0,2.39,7680.0
1992-01-15,tropicana,49,0.0,2.29,3968.0
1992-01-22,tropicana,49,0.0,2.29,5120.0
1992-01-29,tropicana,49,0.0,2.99,3264.0
1992-02-05,tropicana,49,0.0,2.99,2816.0
1992-02-12,tropicana,49,0.0,2.99,4224.0
1992-02-19,tropicana,49,1.0,1.99,18304.0
1992-02-26,tropicana,49,0.0,2.99,4352.0
1992-03-04,tropicana,49,1.0,1.99,21888.0
1992-03-11,tropicana,49,0.0,1.79,13696.0
1992-03-18,tropicana,49,0.0,1.79,14400.0
1992-03-25,tropicana,49,0.0,1.79,18944.0
1992-04-01,tropicana,49,0.0,2.99,6080.0
1992-04-08,tropicana,49,1.0,2.5,12480.0
1992-04-15,tropicana,49,0.0,2.5,7360.0
1992-04-22,tropicana,49,0.0,2.99,4672.0
1992-04-29,tropicana,49,0.0,2.99,5120.0
1992-05-06,tropicana,49,1.0,2.24,16640.0
1992-05-13,tropicana,49,0.0,2.99,3584.0
1992-05-20,tropicana,49,0.0,2.99,3648.0
1992-05-27,tropicana,49,0.0,2.99,3648.0
1992-06-03,tropicana,49,0.228682783,2.326737768,0.0
1992-06-10,tropicana,49,1.0,2.49,40832.0
1992-06-17,tropicana,49,0.0,2.49,16192.0
1992-06-24,tropicana,49,1.0,1.99,36352.0
1992-07-01,tropicana,49,1.0,2.99,3584.0
1992-07-08,tropicana,49,0.0,2.69,6400.0
1992-07-15,tropicana,49,0.0,2.99,3520.0
1992-07-22,tropicana,49,0.228682783,2.326737768,0.0
1992-07-29,tropicana,49,0.0,2.99,2560.0
1992-08-05,tropicana,49,0.0,2.99,3008.0
1992-08-12,tropicana,49,1.0,2.89,3072.0
1992-08-19,tropicana,49,0.0,2.99,2880.0
1992-08-26,tropicana,49,1.0,2.79,4800.0
1992-09-02,tropicana,49,0.0,2.99,7360.0
1992-09-09,tropicana,49,0.228682783,2.326737768,0.0
1992-09-16,tropicana,49,0.0,2.49,5504.0
1992-09-23,tropicana,49,0.0,2.99,4736.0
1992-09-30,tropicana,49,1.0,2.79,6400.0
1992-10-07,tropicana,49,0.0,2.99,3648.0
1990-06-20,tropicana,50,0.0,3.19,4352.0
1990-06-27,tropicana,50,0.0,3.19,5120.0
1990-07-04,tropicana,50,0.0,3.19,6464.0
1990-07-11,tropicana,50,0.0,3.19,2624.0
1990-07-18,tropicana,50,0.0,3.19,2496.0
1990-07-25,tropicana,50,0.0,3.19,4800.0
1990-08-01,tropicana,50,0.0,3.19,9984.0
1990-08-08,tropicana,50,0.0,3.19,2752.0
1990-08-15,tropicana,50,0.0,3.19,2944.0
1990-08-22,tropicana,50,0.0,3.19,2048.0
1990-08-29,tropicana,50,0.0,3.19,2432.0
1990-09-05,tropicana,50,0.0,3.19,3008.0
1990-09-12,tropicana,50,0.0,3.19,2176.0
1990-09-19,tropicana,50,0.0,3.19,2688.0
1990-09-26,tropicana,50,0.0,3.19,2176.0
1990-10-03,tropicana,50,0.0,3.19,2944.0
1990-10-10,tropicana,50,1.0,3.19,2944.0
1990-10-17,tropicana,50,0.0,3.19,3200.0
1990-10-24,tropicana,50,0.0,3.04,2560.0
1990-10-31,tropicana,50,0.0,3.04,3328.0
1990-11-07,tropicana,50,0.0,3.04,3328.0
1990-11-14,tropicana,50,0.0,3.04,2944.0
1990-11-21,tropicana,50,0.0,3.19,3456.0
1990-11-28,tropicana,50,0.0,2.99,7488.0
1990-12-05,tropicana,50,0.0,2.99,4928.0
1990-12-12,tropicana,50,0.0,2.99,3264.0
1990-12-19,tropicana,50,0.0,2.99,3456.0
1990-12-26,tropicana,50,0.0,2.39,11328.0
1991-01-02,tropicana,50,0.0,2.39,7872.0
1991-01-09,tropicana,50,0.0,2.99,5952.0
1991-01-16,tropicana,50,0.0,2.59,5056.0
1991-01-23,tropicana,50,0.0,2.59,4608.0
1991-01-30,tropicana,50,0.0,2.99,4480.0
1991-02-06,tropicana,50,0.0,2.99,3648.0
1991-02-13,tropicana,50,0.0,2.49,7616.0
1991-02-20,tropicana,50,0.0,2.99,3200.0
1991-02-27,tropicana,50,0.0,2.73,3264.0
1991-03-06,tropicana,50,0.0,2.99,3264.0
1991-03-13,tropicana,50,0.0,2.99,3008.0
1991-03-20,tropicana,50,0.0,2.99,3776.0
1991-03-27,tropicana,50,0.0,2.99,2048.0
1991-04-03,tropicana,50,1.0,1.49,35072.0
1991-04-10,tropicana,50,0.0,2.99,6016.0
1991-04-17,tropicana,50,1.0,1.99,18880.0
1991-04-24,tropicana,50,0.0,2.99,4992.0
1991-05-01,tropicana,50,1.0,1.99,21312.0
1991-05-08,tropicana,50,0.0,1.99,10752.0
1991-05-15,tropicana,50,0.0,3.39,3072.0
1991-05-22,tropicana,50,1.0,2.29,9088.0
1991-05-29,tropicana,50,0.0,3.39,2368.0
1991-06-05,tropicana,50,0.0,3.39,2304.0
1991-06-12,tropicana,50,0.0,1.99,23808.0
1991-06-19,tropicana,50,0.0,1.99,7616.0
1991-06-26,tropicana,50,0.0,3.39,2368.0
1991-07-03,tropicana,50,0.0,3.39,8640.0
1991-07-10,tropicana,50,0.0,1.99,14144.0
1991-07-17,tropicana,50,0.0,1.99,8512.0
1991-07-24,tropicana,50,0.0,1.99,6528.0
1991-07-31,tropicana,50,1.0,3.39,5056.0
1991-08-07,tropicana,50,0.0,2.19,13376.0
1991-08-14,tropicana,50,0.0,2.19,3264.0
1991-08-21,tropicana,50,0.0,3.39,1728.0
1991-08-28,tropicana,50,0.0,3.39,2432.0
1991-09-04,tropicana,50,0.0,3.39,3136.0
1991-09-11,tropicana,50,1.0,1.99,19264.0
1991-09-18,tropicana,50,0.0,3.39,2560.0
1991-09-25,tropicana,50,1.0,2.49,4736.0
1991-10-02,tropicana,50,0.0,3.39,2816.0
1991-10-09,tropicana,50,0.0,2.99,3136.0
1991-10-16,tropicana,50,0.228682783,2.326737768,3136.0
1991-10-23,tropicana,50,0.0,2.94,3136.0
1991-10-30,tropicana,50,0.0,2.94,3584.0
1991-11-06,tropicana,50,0.0,2.94,2752.0
1991-11-13,tropicana,50,0.0,2.94,6400.0
1991-11-20,tropicana,50,0.0,2.99,4224.0
1991-11-27,tropicana,50,1.0,1.99,17408.0
1991-12-04,tropicana,50,0.0,2.99,3072.0
1991-12-11,tropicana,50,0.0,2.99,3328.0
1991-12-18,tropicana,50,0.0,2.99,2880.0
1991-12-25,tropicana,50,0.0,2.99,5440.0
1992-01-01,tropicana,50,0.0,2.39,5120.0
1992-01-08,tropicana,50,0.0,2.39,5056.0
1992-01-15,tropicana,50,0.0,2.29,4864.0
1992-01-22,tropicana,50,0.0,2.29,5184.0
1992-01-29,tropicana,50,0.0,2.99,1920.0
1992-02-05,tropicana,50,0.228682783,2.326737768,0.0
1992-02-12,tropicana,50,0.0,2.99,3648.0
1992-02-19,tropicana,50,1.0,1.99,17280.0
1992-02-26,tropicana,50,0.0,2.99,2688.0
1992-03-04,tropicana,50,1.0,1.99,23040.0
1992-03-11,tropicana,50,0.0,1.79,7040.0
1992-03-18,tropicana,50,0.0,1.79,7040.0
1992-03-25,tropicana,50,0.0,1.79,7360.0
1992-04-01,tropicana,50,0.0,2.99,6144.0
1992-04-08,tropicana,50,1.0,2.5,12288.0
1992-04-15,tropicana,50,0.0,2.5,5760.0
1992-04-22,tropicana,50,0.0,2.99,3712.0
1992-04-29,tropicana,50,0.0,2.99,3456.0
1992-05-06,tropicana,50,1.0,2.24,11520.0
1992-05-13,tropicana,50,0.0,2.99,3712.0
1992-05-20,tropicana,50,0.0,2.99,3840.0
1992-05-27,tropicana,50,0.0,2.99,3712.0
1992-06-03,tropicana,50,0.0,2.99,5504.0
1992-06-10,tropicana,50,1.0,2.49,40000.0
1992-06-17,tropicana,50,0.0,2.49,12288.0
1992-06-24,tropicana,50,1.0,1.99,31936.0
1992-07-01,tropicana,50,1.0,2.99,2688.0
1992-07-08,tropicana,50,0.0,2.69,6080.0
1992-07-15,tropicana,50,0.0,2.99,4288.0
1992-07-22,tropicana,50,0.0,2.99,3264.0
1992-07-29,tropicana,50,0.0,2.99,2496.0
1992-08-05,tropicana,50,0.0,2.99,4096.0
1992-08-12,tropicana,50,1.0,2.89,5632.0
1992-08-19,tropicana,50,0.228682783,2.326737768,0.0
1992-08-26,tropicana,50,1.0,2.79,3904.0
1992-09-02,tropicana,50,0.0,2.99,3968.0
1992-09-09,tropicana,50,1.0,2.49,10496.0
1992-09-16,tropicana,50,0.0,2.49,7808.0
1992-09-23,tropicana,50,0.0,2.99,2688.0
1992-09-30,tropicana,50,1.0,2.79,5760.0
1992-10-07,tropicana,50,0.0,3.2,2880.0
1990-06-20,tropicana,51,0.0,3.66,3840.0
1990-06-27,tropicana,51,0.0,3.66,3264.0
1990-07-04,tropicana,51,0.0,3.66,4992.0
1990-07-11,tropicana,51,0.0,3.66,4928.0
1990-07-18,tropicana,51,0.0,3.66,4352.0
1990-07-25,tropicana,51,0.0,3.66,3840.0
1990-08-01,tropicana,51,0.0,3.66,4800.0
1990-08-08,tropicana,51,0.0,3.66,3392.0
1990-08-15,tropicana,51,0.0,3.66,4288.0
1990-08-22,tropicana,51,0.0,3.66,3840.0
1990-08-29,tropicana,51,0.0,3.66,4608.0
1990-09-05,tropicana,51,0.0,3.66,3392.0
1990-09-12,tropicana,51,0.0,3.29,5760.0
1990-09-19,tropicana,51,0.0,3.29,5184.0
1990-09-26,tropicana,51,0.0,3.29,6848.0
1990-10-03,tropicana,51,0.0,3.66,5312.0
1990-10-10,tropicana,51,1.0,3.29,7040.0
1990-10-17,tropicana,51,0.0,3.29,4736.0
1990-10-24,tropicana,51,0.0,3.51,3328.0
1990-10-31,tropicana,51,0.0,3.51,5120.0
1990-11-07,tropicana,51,0.0,3.51,4480.0
1990-11-14,tropicana,51,0.0,3.51,5056.0
1990-11-21,tropicana,51,0.0,3.66,8640.0
1990-11-28,tropicana,51,0.0,2.99,8128.0
1990-12-05,tropicana,51,0.0,2.99,8256.0
1990-12-12,tropicana,51,0.0,3.39,4096.0
1990-12-19,tropicana,51,0.0,3.39,4224.0
1990-12-26,tropicana,51,0.0,2.39,29888.0
1991-01-02,tropicana,51,0.0,2.39,9024.0
1991-01-09,tropicana,51,0.0,3.39,4928.0
1991-01-16,tropicana,51,0.0,2.59,12736.0
1991-01-23,tropicana,51,0.0,2.59,5760.0
1991-01-30,tropicana,51,0.0,3.39,3648.0
1991-02-06,tropicana,51,0.0,3.39,4544.0
1991-02-13,tropicana,51,0.0,2.49,18752.0
1991-02-20,tropicana,51,0.0,3.39,6592.0
1991-02-27,tropicana,51,0.228682783,2.326737768,5568.0
1991-03-06,tropicana,51,0.228682783,2.326737768,4544.0
1991-03-13,tropicana,51,0.0,3.39,3520.0
1991-03-20,tropicana,51,0.0,3.39,3200.0
1991-03-27,tropicana,51,0.228682783,2.326737768,7989.333333
1991-04-03,tropicana,51,0.228682783,2.326737768,12778.66667
1991-04-10,tropicana,51,0.228682783,2.326737768,17568.0
1991-04-17,tropicana,51,0.228682783,2.326737768,22357.33333
1991-04-24,tropicana,51,0.228682783,2.326737768,27146.66667
1991-05-01,tropicana,51,1.0,1.99,31936.0
1991-05-08,tropicana,51,0.0,1.99,11136.0
1991-05-15,tropicana,51,0.0,3.39,4352.0
1991-05-22,tropicana,51,1.0,2.29,15424.0
1991-05-29,tropicana,51,0.0,3.39,3456.0
1991-06-05,tropicana,51,0.0,3.39,3328.0
1991-06-12,tropicana,51,0.0,1.99,37760.0
1991-06-19,tropicana,51,0.0,1.99,9344.0
1991-06-26,tropicana,51,0.0,3.39,3264.0
1991-07-03,tropicana,51,0.0,3.39,8000.0
1991-07-10,tropicana,51,0.0,1.99,32896.0
1991-07-17,tropicana,51,0.0,1.99,13824.0
1991-07-24,tropicana,51,0.0,1.99,8640.0
1991-07-31,tropicana,51,1.0,3.39,5248.0
1991-08-07,tropicana,51,0.0,2.19,16832.0
1991-08-14,tropicana,51,0.0,2.19,7616.0
1991-08-21,tropicana,51,0.0,3.39,2944.0
1991-08-28,tropicana,51,0.0,3.39,4096.0
1991-09-04,tropicana,51,0.0,3.39,3968.0
1991-09-11,tropicana,51,1.0,1.99,39488.0
1991-09-18,tropicana,51,0.0,3.39,5248.0
1991-09-25,tropicana,51,1.0,2.49,5120.0
1991-10-02,tropicana,51,0.0,3.39,4160.0
1991-10-09,tropicana,51,0.0,3.09,4288.0
1991-10-16,tropicana,51,0.0,3.04,3904.0
1991-10-23,tropicana,51,0.228682783,2.326737768,3872.0
1991-10-30,tropicana,51,0.0,3.04,3840.0
1991-11-06,tropicana,51,0.0,3.04,5056.0
1991-11-13,tropicana,51,0.0,3.04,5504.0
1991-11-20,tropicana,51,0.0,3.09,6720.0
1991-11-27,tropicana,51,1.0,1.99,49856.0
1991-12-04,tropicana,51,0.0,3.09,7616.0
1991-12-11,tropicana,51,0.0,3.09,4864.0
1991-12-18,tropicana,51,0.0,3.09,6080.0
1991-12-25,tropicana,51,0.0,3.09,6080.0
1992-01-01,tropicana,51,0.0,2.39,8256.0
1992-01-08,tropicana,51,0.0,2.39,10496.0
1992-01-15,tropicana,51,0.0,2.29,7296.0
1992-01-22,tropicana,51,0.0,2.29,5568.0
1992-01-29,tropicana,51,0.0,3.09,4544.0
1992-02-05,tropicana,51,0.0,3.09,4352.0
1992-02-12,tropicana,51,0.0,3.09,4608.0
1992-02-19,tropicana,51,1.0,1.99,24000.0
1992-02-26,tropicana,51,0.0,3.09,3456.0
1992-03-04,tropicana,51,1.0,1.99,42560.0
1992-03-11,tropicana,51,0.0,1.79,20288.0
1992-03-18,tropicana,51,0.0,1.79,39552.0
1992-03-25,tropicana,51,0.0,1.79,15488.0
1992-04-01,tropicana,51,0.0,3.09,8512.0
1992-04-08,tropicana,51,1.0,2.5,17728.0
1992-04-15,tropicana,51,0.0,2.5,12416.0
1992-04-22,tropicana,51,0.0,3.09,3904.0
1992-04-29,tropicana,51,0.0,3.09,6656.0
1992-05-06,tropicana,51,1.0,2.31,16768.0
1992-05-13,tropicana,51,0.0,3.09,3712.0
1992-05-20,tropicana,51,0.0,3.09,4608.0
1992-05-27,tropicana,51,0.0,3.09,3968.0
1992-06-03,tropicana,51,0.0,3.09,5504.0
1992-06-10,tropicana,51,1.0,2.49,55616.0
1992-06-17,tropicana,51,0.0,2.49,27264.0
1992-06-24,tropicana,51,0.228682783,2.326737768,0.0
1992-07-01,tropicana,51,1.0,3.09,4416.0
1992-07-08,tropicana,51,0.0,2.69,8064.0
1992-07-15,tropicana,51,0.0,3.09,4160.0
1992-07-22,tropicana,51,0.0,3.09,4352.0
1992-07-29,tropicana,51,0.0,3.09,2368.0
1992-08-05,tropicana,51,0.0,3.09,4288.0
1992-08-12,tropicana,51,1.0,2.99,5696.0
1992-08-19,tropicana,51,0.0,3.09,3648.0
1992-08-26,tropicana,51,1.0,2.79,11328.0
1992-09-02,tropicana,51,0.0,3.09,6272.0
1992-09-09,tropicana,51,1.0,2.49,18432.0
1992-09-16,tropicana,51,0.0,2.49,5248.0
1992-09-23,tropicana,51,0.0,3.09,4480.0
1992-09-30,tropicana,51,1.0,2.78,6016.0
1992-10-07,tropicana,51,0.0,2.78,6144.0
1990-06-20,tropicana,52,0.0,3.87,15552.0
1990-06-27,tropicana,52,0.0,3.87,9856.0
1990-07-04,tropicana,52,0.0,3.87,12736.0
1990-07-11,tropicana,52,0.0,3.87,11776.0
1990-07-18,tropicana,52,0.0,3.87,10304.0
1990-07-25,tropicana,52,0.0,3.87,10304.0
1990-08-01,tropicana,52,0.0,3.87,11136.0
1990-08-08,tropicana,52,0.0,3.87,10240.0
1990-08-15,tropicana,52,0.0,3.87,12608.0
1990-08-22,tropicana,52,0.0,3.87,8640.0
1990-08-29,tropicana,52,0.0,3.87,11520.0
1990-09-05,tropicana,52,0.0,3.87,9024.0
1990-09-12,tropicana,52,0.228682783,2.326737768,12288.0
1990-09-19,tropicana,52,0.0,3.29,15552.0
1990-09-26,tropicana,52,0.0,3.29,13120.0
1990-10-03,tropicana,52,0.0,3.87,9280.0
1990-10-10,tropicana,52,1.0,3.29,20864.0
1990-10-17,tropicana,52,0.0,3.29,10816.0
1990-10-24,tropicana,52,0.0,3.56,6784.0
1990-10-31,tropicana,52,0.0,3.56,10176.0
1990-11-07,tropicana,52,0.0,3.56,10496.0
1990-11-14,tropicana,52,0.0,3.56,7744.0
1990-11-21,tropicana,52,0.0,3.87,19584.0
1990-11-28,tropicana,52,0.0,2.99,24384.0
1990-12-05,tropicana,52,0.0,2.99,15232.0
1990-12-12,tropicana,52,0.0,3.59,8832.0
1990-12-19,tropicana,52,0.0,3.59,7872.0
1990-12-26,tropicana,52,0.0,2.39,35200.0
1991-01-02,tropicana,52,0.0,2.39,17728.0
1991-01-09,tropicana,52,0.0,3.59,18560.0
1991-01-16,tropicana,52,0.0,2.59,36608.0
1991-01-23,tropicana,52,0.0,2.59,16832.0
1991-01-30,tropicana,52,0.0,3.59,6848.0
1991-02-06,tropicana,52,0.0,3.59,8448.0
1991-02-13,tropicana,52,0.0,2.49,32960.0
1991-02-20,tropicana,52,0.0,3.59,7552.0
1991-02-27,tropicana,52,0.0,3.59,7744.0
1991-03-06,tropicana,52,0.0,3.59,8256.0
1991-03-13,tropicana,52,0.0,3.59,8768.0
1991-03-20,tropicana,52,0.0,3.59,8576.0
1991-03-27,tropicana,52,0.0,3.59,9344.0
1991-04-03,tropicana,52,1.0,1.69,84160.0
1991-04-10,tropicana,52,0.0,3.59,20096.0
1991-04-17,tropicana,52,1.0,1.99,59712.0
1991-04-24,tropicana,52,0.0,3.59,18368.0
1991-05-01,tropicana,52,1.0,1.99,75200.0
1991-05-08,tropicana,52,0.0,1.99,30528.0
1991-05-15,tropicana,52,0.0,3.59,10368.0
1991-05-22,tropicana,52,1.0,2.29,38784.0
1991-05-29,tropicana,52,0.0,3.59,8768.0
1991-06-05,tropicana,52,0.0,3.59,8832.0
1991-06-12,tropicana,52,0.0,1.99,77632.0
1991-06-19,tropicana,52,0.0,1.99,18496.0
1991-06-26,tropicana,52,0.0,3.59,9728.0
1991-07-03,tropicana,52,0.0,3.59,21376.0
1991-07-10,tropicana,52,0.0,1.99,65856.0
1991-07-17,tropicana,52,0.0,1.99,21440.0
1991-07-24,tropicana,52,0.228682783,2.326737768,32618.66667
1991-07-31,tropicana,52,0.228682783,2.326737768,43797.33333
1991-08-07,tropicana,52,0.0,2.19,54976.0
1991-08-14,tropicana,52,0.0,2.19,18048.0
1991-08-21,tropicana,52,0.0,3.59,9792.0
1991-08-28,tropicana,52,0.0,3.59,9152.0
1991-09-04,tropicana,52,0.0,3.59,10112.0
1991-09-11,tropicana,52,1.0,1.99,64384.0
1991-09-18,tropicana,52,0.0,3.59,12160.0
1991-09-25,tropicana,52,1.0,2.49,17024.0
1991-10-02,tropicana,52,0.0,3.59,11008.0
1991-10-09,tropicana,52,0.0,3.19,11712.0
1991-10-16,tropicana,52,0.0,3.07,11584.0
1991-10-23,tropicana,52,0.0,3.07,11840.0
1991-10-30,tropicana,52,0.0,3.07,8832.0
1991-11-06,tropicana,52,0.0,3.07,11456.0
1991-11-13,tropicana,52,0.228682783,2.326737768,39402.66667
1991-11-20,tropicana,52,0.228682783,2.326737768,67349.33333
1991-11-27,tropicana,52,1.0,1.99,95296.0
1991-12-04,tropicana,52,0.0,3.19,14336.0
1991-12-11,tropicana,52,0.0,3.19,7104.0
1991-12-18,tropicana,52,0.0,3.19,9088.0
1991-12-25,tropicana,52,0.0,3.19,13888.0
1992-01-01,tropicana,52,0.0,2.39,21504.0
1992-01-08,tropicana,52,0.0,2.39,24384.0
1992-01-15,tropicana,52,0.0,2.29,23936.0
1992-01-22,tropicana,52,0.0,2.29,18624.0
1992-01-29,tropicana,52,0.0,3.19,7168.0
1992-02-05,tropicana,52,0.0,3.19,10048.0
1992-02-12,tropicana,52,0.0,3.19,9408.0
1992-02-19,tropicana,52,1.0,1.99,37056.0
1992-02-26,tropicana,52,0.0,3.19,6016.0
1992-03-04,tropicana,52,1.0,1.99,67264.0
1992-03-11,tropicana,52,0.0,1.79,36224.0
1992-03-18,tropicana,52,0.0,1.79,44288.0
1992-03-25,tropicana,52,0.0,1.79,25024.0
1992-04-01,tropicana,52,0.0,3.19,19648.0
1992-04-08,tropicana,52,1.0,2.5,38080.0
1992-04-15,tropicana,52,0.0,2.5,22720.0
